inspection_type,job_progress,latitude,longitude,inspection_date,result,approved_date
BAIT,13,40.715450766367,-73.999538265827,2015-09-19 07:30:40,Bait applied,2015-09-21 12:00:13
BAIT,13,40.715450766367,-73.999538265827,2015-09-18 12:55:34,Monitoring visit,2015-09-21 11:57:16
BAIT,12,40.715450766367,-73.999538265827,2015-09-11 12:15:33,Monitoring visit,2015-09-12 09:05:24
BAIT,12,40.715450766367,-73.999538265827,2015-09-05 07:30:32,Bait applied,2015-09-10 13:31:45
BAIT,11,40.715450766367,-73.999538265827,2015-09-03 12:05:10,Monitoring visit,2015-09-04 11:38:22
BAIT,11,40.715450766367,-73.999538265827,2015-08-29 07:30:38,Bait applied,2015-09-04 11:29:31
BAIT,10,40.715450766367,-73.999538265827,2015-08-27 12:05:44,Monitoring visit,2015-08-28 14:30:37
BAIT,10,40.715450766367,-73.999538265827,2015-08-22 07:00:51,Bait applied,2015-08-25 14:48:42
BAIT,9,40.715450766367,-73.999538265827,2015-08-20 12:05:14,Monitoring visit,2015-08-25 14:48:32
BAIT,9,40.715450766367,-73.999538265827,2015-08-16 07:00:30,Bait applied,2015-08-25 14:48:24
BAIT,8,40.715450766367,-73.999538265827,2015-08-13 12:50:51,Monitoring visit,2015-08-16 09:05:35
BAIT,8,40.715450766367,-73.999538265827,2015-08-09 07:00:51,Bait applied,2015-08-10 12:00:48
BAIT,7,40.715450766367,-73.999538265827,2015-08-06 12:15:36,Monitoring visit,2015-08-07 12:47:21
BAIT,7,40.715450766367,-73.999538265827,2015-08-02 07:00:05,Bait applied,2015-08-03 10:42:26
BAIT,6,40.715450766367,-73.999538265827,2015-07-30 12:20:44,Monitoring visit,2015-07-30 15:37:10
BAIT,6,40.715450766367,-73.999538265827,2015-07-25 07:00:49,Bait applied,2015-07-31 14:08:54
BAIT,5,40.715450766367,-73.999538265827,2015-07-24 12:05:47,Monitoring visit,2015-07-24 15:17:47
BAIT,5,40.715450766367,-73.999538265827,2015-07-18 07:00:23,Bait applied,2015-07-21 14:21:15
BAIT,4,40.715450766367,-73.999538265827,2015-07-17 11:25:51,Monitoring visit,2015-07-21 14:07:58
